1.77635683940025e-15-3.16492146865077e-16i
2.23178624025877e-07-0.000405945983287415i
3.57067299994185e-06-0.00162373795788597i
1.80748845366452e-05-0.00365320572439398i
5.7117695577702e-05-0.00649395808733302i
0.000139420402238244-0.0101452217437596i
0.000289025852822533-0.0146056161350462i
0.00053526904053669-0.0198728647663263i
0.000912731353976071-0.0259434437788564i
0.00146117266786305-0.0328121689433924i
0.00222543447111612-0.0404717227474277i
0.00325530629315374-0.0489121238963707i
0.00460534681986857-0.0581201423554794i
0.00633465030945679-0.0680786640423889i
0.00850654825087815-0.0787660104513723i
0.0111882356840347-0.0901552198597635i
0.0144503112561711-0.102213298338706i
0.0183662199615569-0.114900450563794i
0.0230115876456267-0.128169302388068i
0.0284634367963239-0.141964129285912i
0.0347992739449037-0.156220107075243i
0.0420960402067294-0.17086260374391i
0.0504289181621154-0.185806533696076i
0.0598699904574698-0.200955798236891i
0.0704867482454539-0.216202838555459i
0.0823404509190961-0.231428329758785i
0.0954843425604395-0.246501046550248i
0.10996173513753-0.261277932817581i
0.125803973746653-0.275604408564455i
0.143028305091116-0.28931494814196i
0.161635676870961-0.302233963454813i
0.181608502757745-0.314177024567931i
0.202908435040461-0.324952447754321i
0.225474194710424-0.334363277337791i
0.249219516523335-0.342209682535786i
0.274031274210166-0.348291783754518i
0.299767858235702-0.352412914311899i
0.326257885012047-0.354383313278816i
0.353299321906792-0.354024232996327i
0.380659116348288-0.35117243086326i
0.408073419397198-0.34568499928172i
0.435248493874086-0.337444470365312i
0.461862394049488-0.3263641134163i
0.487567497560454-0.312393323627161i
0.511993960188049-0.295522980432747i
0.534754150031937-0.275790634022547i
0.555448099141357-0.253285359426758i
0.573669987599617-0.228152100138872i
0.589015647334636-0.200595308360442i
0.6010910406263-0.170881677671771i
0.609521631682386-0.139341757333044i
0.61396252925938-0.106370236629584i
0.614109234862703-0.0724246938157842i
0.60970878559122-0.0380226183576218i
0.600571034492795-0.00373653829108278i
0.586579765953736+0.0298128825977697i
0.567703301012444+0.0619658698459i
0.544004209671326+0.0920347239122092i
0.51564771659497+0.119317140324816i
0.482908365487559+0.14311156428831i
0.446174498469577+0.162734396800716i
0.4059501124234+0.177538779398791i
0.362853676904184+0.186934589944735i
0.317613539888443+0.190409185309271i
0.271059610000797+0.187548331936759i
0.22411108797485+0.178056676212689i
0.17776012627317+0.161777027908135i
0.133051423416673+0.138707666742544i
0.0910579070087971+0.109016839500359i
0.0528528238715333+0.0730535983902616i
0.0194787330733774+0.0313541454568511i
-0.00808591743601195-0.0153571026500932i
-0.0289617639947077-0.0661724266745471i
-0.0424040046204794-0.120012260435352i
-0.0478371717914774-0.175643584139271i
-0.0448878539044828-0.23170543422085i
-0.033413916300149-0.286741454178031i
-0.0135287159702966-0.339239122080305i
0.0143811973793115-0.387674974714898i
0.0496463386344543-0.430564815650734i
0.0913138139095995-0.466517557221689i
0.138157217672833-0.494291019178173i
0.18869771361978-0.512847706033015i
0.241236747959625-0.521408328811515i
0.293900407789745-0.51950064358341i
0.344694939481039-0.507001067260982i
0.391572396621454-0.484166518061141i
0.432504812749929-0.45165402897556i
0.465564713848602-0.410525909522578i
0.489009226145506-0.36223859151253i
0.501364526043096-0.308613790595665i
0.501506952713639-0.251791242569611i
0.488736792481961-0.194163020166119i
0.462840578950302-0.138290282945254i
0.424137762527174-0.0868042327407506i
0.373507811517674-0.0422940049183499i
0.312394231472974-0.00718517967739257i
0.242782638788676+0.016386499866669i
0.16715089704091+0.0267008167285528i
0.0883904070647994+0.0225721475626066i
0.00969890852330479+0.0034554471511935i
-0.0655534371029252-0.0304674852478979i
-0.133981406073523-0.0782279645197395i
-0.19236070169703-0.138042647004685i
-0.237816266349242-0.207323252435947i
-0.26801523797101-0.282727829803123i
-0.281355709209427-0.36025609491544i
-0.277141575854591-0.435389534618507i
-0.255733261754891-0.503274882492852i
-0.218664050484998-0.558947297474864i
-0.168712195809417-0.597587212801935i
-0.109919960367148-0.614802476464072i
-0.0475522584527536-0.606925196345787i
0.0120103592526523-0.571310760728059i
0.0614470865883801-0.506624955864147i
0.0927403423233759-0.413104069018368i
0.0974837943995908-0.292772456492361i
0.0672478980410818-0.149602360010926i
-0.00600758663799711+0.0103981679003124i
-0.129487993903046+0.179181491295174i
-0.309102001665321+0.346750366490777i
-0.549003190843088+0.501347860619351i
-0.851156215773172+0.629749369005512i
-1.21494988341116+0.717654350602603i
-1.63687946245414+0.750170544302747i
-2.110319502463+0.712378464213412i
-2.62540629309201+0.589959135002449i
-3.16904584331253+0.369863569377654i
-3.72505897595272+0.0409986609400242i
-4.27446993841258-0.405098791991095i
-4.79593900718332-0.973630086525596i
-5.2663331444568-1.66597540036704i
-5.6614221254162-2.47923733833538i
-5.95668100216737-3.40591497624156i
-6.12817362972547-4.43373244668212i
-6.15348657762484-5.54564104740435i
-6.01267839856934-6.72000756991963i
-5.68920620098775-7.93099426904565i
-5.17079000344838-9.14912791225442i
-4.4501755987614-10.3420470030843i
-3.52575871015412-11.4754079452233i
-2.40203708099752-12.5139230028519i
-1.08986271247684-13.4224958180222i
0.393526430748757-14.1674143457526i
2.02470755473653-14.7175566987087i
3.77451002093873-15.0455628309372i
5.60868137157597-15.1289244307736i
7.48876568602515-14.9509469414895i
9.37316804334291-14.501541288376i
11.2183701965927-13.7778085620646i
12.9802551748298-12.784388386451i
14.6154928017998-11.5335506867538i
16.0829343681847-10.045020687659i
17.3449631384137-8.34553776700842i
18.3687481321714-6.46815977768583i
19.1273517018793-4.45133512104197i
19.6006467238245-2.337774708229i
